bookID,average_rating,ratings_count
33144,3.48,9884
33151,3.81,567
33152,3.65,1337
33153,3.55,1309
33155,3.94,2818
33157,4,18
33158,3.94,128
33159,3.91,12
33169,4.23,5
33174,3.76,21
33175,4.16,3753
33179,3.94,209
33180,4.01,62
33185,4.01,769
33186,4.01,141
33187,4.01,1646
33191,3.74,228
33192,3.74,220
33194,3.74,249
33195,3.74,61
33197,3.95,46
33198,3.74,206
33247,3.74,2
33248,3.74,5
33262,3.97,70
33263,3.87,3650
33279,4.11,508
33282,3.48,317
33288,4.18,1539
33290,4.18,18
33291,4.18,199
33292,3.9,426
33293,4.03,5703
33295,3.99,860
33297,3.95,6479
33300,4.16,2651
33308,3.4,403
33313,4.06,168706
33331,4.08,1238
33333,3.92,22864
33342,4.58,424
33344,3.9,147
33348,4.35,183
33349,4.14,5
33353,4.01,8388
33356,3.66,10500
33363,4.17,8690
33365,3.87,447
33367,3.7,102
33368,3.7,1
33385,3.34,46
33400,3.93,56
33411,4.17,166
33418,4.18,14613
33436,3.84,9891
33437,3.91,12067
33438,3.92,11157
33439,3.84,13878
33440,3.88,12195
33441,3.75,34773
33442,3.75,10942
33443,3.71,31767
33445,3.87,13007
33446,3.75,112
33447,4.05,453
33448,4.03,122
33449,4.04,12823
33453,3.83,41291
33454,3.94,51706
33455,3.79,26949
33456,4.07,88016
33457,3.82,36255
33458,3.86,28420
33464,3.94,2
33473,4.36,1242
33474,4.09,1730
33477,3.91,772
33478,3.73,1056
33481,4.26,35
33483,3.93,98
33484,4.33,3574
33488,3.3,121
33489,4.45,6644
33490,4.22,734
33491,3.73,40
33492,3.62,26
33493,3.97,63
33494,4,16
33496,4.15,36
33497,4.45,30
33498,3.9,62
33501,3.67,45
33507,3.88,135778
33508,3.88,33
33512,3.88,97955
33513,3.83,4317
33514,4.2,50645
33528,3.89,109
33532,3.99,1609
33535,3.79,6952
33536,3.58,1971
33537,3.78,226
33538,4.01,451
33539,3.89,68
33541,3.95,343
33543,4.34,178
33544,4.08,6313
33546,3.24,512
33547,3.79,28219
33549,3.8,4132
33550,3.7,147
33551,3.48,415
33554,4.05,1752
33555,3.95,8985
33557,4.5,8
33559,4.02,42
33561,3.76,1724
33563,3.87,349
33564,3.49,1698
33565,3.81,406
33566,3.76,48
33567,3.71,1212
33569,3.91,25827
33574,3.13,2084
33576,3.87,885
33581,3,1
33608,4.37,34
33609,4.19,24884
33611,3.78,62
33614,4,242
33615,3.23,110
33616,3.71,298
33633,3.23,1
33662,4.08,1535
33667,4.04,772
33668,4.06,60493
33671,3.86,300
33672,3.5,2363
33676,4.15,79479
33681,4.07,10
33682,3.97,305
33686,3.91,193
33690,3.94,2924
33692,3.91,29
33699,3.77,98
33702,3.77,296
33704,3.77,1
33705,4.19,0
33718,3.67,3
33722,3.83,225988
33723,3.62,12504
33724,3.84,318669
33726,3.78,15009
33727,3.95,28454
33729,3.92,16443
33732,3.8,17434
33733,3.5,7696
33734,3.7,12254
33735,3.63,5626
33736,3.43,358
33737,3.77,13098
33744,3.47,3219
33745,3.64,9131
33746,3.77,47
33747,3.92,18
33751,3.95,14
33752,3.09,655
33753,3.55,897
33762,3.71,4
33768,3.54,2678
33771,3.25,8
33773,3.89,9
33774,3.53,5689
33775,3.54,0
33777,3.68,34
33795,4.02,5991
33807,3.85,4747
33808,4.18,25837
33809,4.17,8115
33810,4.04,34296
33811,3.85,5114
33813,4.08,20406
33817,3.66,49
33820,4.02,14167
33822,4.09,28
33824,3.85,27
33828,4,57
33832,4.09,5211
33833,4.17,3024
33835,4.14,8026
33836,3.86,962
33837,3.48,40
33838,3.38,21
33853,3.69,614
33868,4.46,489
33869,3.77,67
33871,3.29,50
33873,4.35,11
33874,3.9,44
33876,4,27
33880,4.27,2709
33883,4.32,348
33888,4.16,849
33896,3.68,10155
33906,3.67,14913
33914,3.75,8
33917,3.98,203953
33919,3.62,12
33922,3.59,34
33928,3.95,1604
33929,4.09,699
33931,3.92,311
33932,3.64,387
33933,4.11,5642
33936,4.1,1680
33937,4.25,350
33938,4.16,1035
33953,3.27,4
33956,3.98,2733
33957,4.12,24
33973,3.92,252
33975,3.94,11
33978,3.93,108
33986,3.2,49
33992,3.59,3196
33993,2.4,5362
33999,3.99,171
34002,4.13,494
34003,4.15,24
34014,3.83,12
34015,4.33,3
34016,4.21,1
34050,4.12,170
34052,4.06,12
34053,4.09,38686
34055,4.38,543
34057,3.89,16522
34067,4.06,9
34069,4.06,37
34080,4.11,33537
34081,4.11,218
34082,4.21,2708
34083,4.11,240
34084,4.24,138227
34087,3.72,72
34153,3.48,58
34154,3.47,100
34155,3.93,164
34156,4.04,26
34157,3.93,6
34161,3.92,57
34168,3.69,30
34172,3.4,22
34177,3.82,0
34178,3.75,4
34179,3.82,39
34187,4.44,35
34191,3.88,341
34199,4.19,123
34200,4.27,319
34207,4.19,42
34208,4.19,23
34221,4.08,13
34222,3.84,352
34224,4.22,406
34227,4.38,13
34229,4.55,11
34237,3.85,3
34241,3.97,5
34247,4.09,5
34251,3.72,756
34258,4.49,953
34260,4.49,560
34262,4.03,63112
34264,3.54,5322
34266,3.85,4580
34268,4.08,199665
34270,4.31,2268
34284,4.21,13598
34287,3.88,1767
34288,3.66,2078
34295,3.6,11214
34296,3.96,638
34298,3.64,2089
34299,3.59,928
34301,3.79,9173
34303,3.9,10461
34306,3.95,13
34307,3.54,337
34308,3.9,94
34310,3.92,17203
34312,3.9,18297
34318,4.47,132
34319,4.33,4
34320,3.65,0
34321,4.06,77
34324,3.99,1759
34325,4.08,10
34327,4.4,4
34343,4.54,52
34379,4,79
34385,4,209
34396,4.06,29
34399,4.1,14
34407,3.51,211
34420,3.72,531
34426,4.4,818
34427,4.4,1614
34435,3.97,54
34436,4.14,33
34440,4.08,7516
34443,3.79,96
34444,4.08,86
34448,3.57,3363
34449,4.02,4325
34450,4.02,30
34452,4.16,22628
34459,4.09,3891
34460,3.65,991
34462,3.69,3583
34463,3.85,1220
34472,3.67,133
34473,4.1,5813
34480,3.79,26
34484,4.29,80567
34492,4.25,39899
34493,3.49,8754
34494,4.27,72982
34495,4.06,5681
34496,3.83,4862
34497,3.99,225981
34498,4.28,41665
34499,3.89,58140
34501,4.31,48934
34502,4.04,49067
34503,4.17,25447
34504,4.13,68849
34505,4.06,1620
34506,3.97,86465
34507,4.02,103822
34508,4.13,20356
34509,4,5415
34510,3.94,49516
34514,3.75,179
34515,3.94,3481
34517,4.29,59901
34518,4.23,525
34521,3.71,9506
34523,5.3,383
34524,4.11,8871
34528,3.78,7733
34529,4.17,51212
34530,4.33,67
34532,4.24,56929
34534,4.05,27463
34535,4.21,1557
34539,4.38,924
34540,4.17,790
34541,4.15,39824
34542,3.91,7450
34544,3.97,390
34545,4.7,96
34547,3.73,7
34548,4,13278
34558,4.01,978
34570,4.06,8581
34578,3.52,184
34587,4.03,76
34596,3.9,10685
34600,4.13,3892
34601,3.97,5042
34604,3.89,1
34605,3.82,15456
34607,3.82,0
34612,3.83,98
34627,4,67
34628,3.72,154
34637,4.13,626
34641,3.59,155
34643,4.06,26
34646,4.14,34
34657,4.18,97
34658,4.4,1696
34662,3.77,468
34663,4.2,145
34672,3.91,423
34687,4.3,944
34706,2.62,8
34708,4.24,2503
34760,4.03,16935
34762,3.48,215
34766,3.62,18
34768,3.62,9
34771,4,25
34778,3.99,1601
34779,3.99,295
34783,3.36,28
34789,4.25,202
34791,4.16,412
34806,3.76,67
34816,4.2,910
34819,4.02,189
34833,3.35,5
34834,4,1
34835,2.63,34
34842,4.15,0
34844,3.99,542
34852,3.59,95
34856,4.48,481
34858,4.02,189
34866,3.91,4808
34869,3.84,3211
34871,4.22,17047
34873,4.05,272
34881,3.67,3
34889,2.7,49
34892,2.77,13
34895,4.14,35
34897,4.25,171922
34898,4.1,29989
34899,4.18,357
34901,3.98,1717
34902,3.75,783
34908,3.87,9836
34909,4.27,165
34913,4.1,546
34914,4.02,273
34915,3.96,70
34916,4.1,608
34917,4.31,1113
34918,4.26,84
34919,4.02,34463
34920,3.66,1128
34921,3.77,618
34922,4.16,5
34923,3.96,72
34924,3.96,4
34925,3.9,5
34926,4.28,66
34935,4.1,5
34938,3.96,1
34939,3.8,73
34941,3.56,12696
34942,3.85,10758
34946,3.74,16
34948,3.54,5
34949,3.64,4
34952,4.05,4
34954,4.05,5
34956,4.05,3
34957,3.46,1
34963,3.56,64
34978,4.2,6
34985,3.95,183
34988,3.99,26197
34992,4.1,442
35002,3.78,60
35046,3.66,186
35047,3.9,282
35048,3.78,425
35050,3.78,9
35052,4.35,3119
35054,3.96,45
35056,3.96,521
35057,3.43,7
35061,3.64,129
35081,3.99,106
35088,3.63,359
35090,3.73,5035
35092,4.04,2483
35100,4.34,22318
35106,4.19,581
35108,4.22,218
35109,4.25,282
35110,4.2,160
35111,4.61,17
35112,3.73,445
35115,3.87,1149
35116,3.69,34
35120,3.42,56
35124,3.94,2295
35125,4.09,15293
35126,3.95,1352
35128,3.94,2233
35130,3.79,1845
35134,4.03,2217
35136,3.95,1456
35138,3.84,30
35148,3.88,49
35149,3.52,3810
35151,3.86,34
35159,3.61,458
35163,3.65,35
35165,3.71,21
35166,3.97,281
35168,4.22,5
35177,3.25,21
35178,3.33,266
35180,3.57,223
35183,3.81,1228
35199,3.86,26
35204,3.25,7657
35206,4.13,4538
35210,3.78,15488
35218,3.87,12
35220,3.23,74477
35226,3.85,58
35228,4.27,292
35231,4.12,102983
35234,3.83,794
35236,3.78,31
35239,3.84,390
35244,3.47,16
35246,3.78,143
35248,3.61,67
35249,3.78,18
35252,3.78,19
35254,3.55,223
35255,3.78,41
35258,4.11,567
35261,3.78,84
35268,3.73,425
35270,4.4,1934
35283,3.92,38
35287,3.7,490
35288,3.74,514
35289,4.3,7292
35291,3.85,919
35292,3.92,426
35295,3.95,182
35306,3.86,9121
35308,3.88,6000
35313,4.44,0
35324,3.48,49
35329,4.27,1420
35332,4.42,17714
35334,4.08,7590
35335,4.1,714
35347,3.66,2169
35348,3.6,719
35349,4.03,6631
35350,3.9,2266
35352,4.25,388
35365,3.95,10463
35368,3.88,3522
35400,4.34,1067
35402,4.34,917
35404,4.3,128
35406,4.62,27
35407,4.16,247
35409,4.3,638
35412,3.49,3756
35413,3.8,103
35414,3.98,6637
35415,4.13,86
35417,3.85,868
35419,4.54,1148
35421,4.08,205
35422,3.85,198
35424,4.04,46
35425,3.71,116
35426,4.1,203
35427,4.07,1723
35428,4.48,60
35429,3.77,6333
35430,4.27,15796
35431,4.11,391
35432,3.92,916
35433,3.96,355
35434,4.25,4168
35437,3.89,894
35439,3.14,7
35440,4.04,463
35441,4.09,398
35448,3.95,7590
35449,4.03,7448
35450,4.17,727
35451,4.42,393
35454,4.03,343
35455,3.94,509
35456,3.8,600
35458,4.13,11319
35459,4.21,95
35460,3.83,165
35461,4,6765
35462,3.51,128
35465,3.88,3889
35470,3.96,814
35474,4.04,346
35475,4.56,175
35476,4.14,9916
35479,3.89,1929
35481,3.75,1299
35484,3.67,3
35485,3.67,36
35488,4.07,16485
35489,3.79,277
35491,3.6,1119
35499,3.87,889
35514,4.42,330
35515,4.22,943
35519,4.3,36772
35539,4.15,8735
35543,4.25,4205
35547,4.16,97
35552,4.18,152
35553,4.03,4452
35558,4.25,1348
35561,4.68,25
35574,3.87,46
35578,4.45,62
35581,4.09,2438
35602,4.16,1093
35633,4.38,17
35652,4.53,12
35655,3.53,51
35656,3.59,16
35666,4.18,1999
35668,4.1,67
35669,3.75,16
35689,3.83,71
35690,4.1,44
35710,4.05,249
35711,4.11,3516
35722,4.13,1804
35724,4.1,17
35729,4.35,152091
35733,4.44,1
35735,4.15,57
35738,3.45,775
35743,3.96,28718
35750,4.36,354
35751,4.14,21
35752,3.87,4847
35757,3.71,7
35760,2.93,0
35781,4.03,522
35786,3.56,208
35787,3.89,33
35790,3.91,34
35792,3.94,379
35801,3.65,110
35805,3.9,21169
35806,4,10946
35807,4.07,9852
35810,3.79,259
35811,4.3,3964
35813,3.68,5731
35814,4.24,272
35815,3.83,3894
35816,3.55,20216
35819,2.89,2151
35822,3.49,54
35825,3.72,277
35826,3.69,143
35827,3.64,342
35835,4.12,7
35842,3.56,2083
35846,3.89,500
35848,3.76,331
35860,3.43,3
35868,4.45,27
35870,4.18,8135
35871,3.98,163
35875,4.18,59
35878,3.99,23
35880,3.79,272
35882,4.12,47
35886,3.66,112
35888,4.22,64
35895,4.56,18
35896,4.18,46
35903,3.48,75
35907,4.2,76
35908,4.2,204
35921,4.13,32510
35924,3.7,478
35925,3.55,799
35926,3.55,66
35927,3.86,98
35958,4.02,967
35959,3.98,414
35975,3.98,175
35977,4,22
35983,3.77,381
35986,4,0
35987,3.9,21
35988,4.09,285
35991,3.83,36
35997,3.68,2169
36002,3.22,134
36004,3.35,935
36005,3.47,648
36023,4.28,100
36025,4.08,348
36028,3.92,34
36047,4.2,4
36048,3.62,46
36058,4.11,10397
36060,3.48,1060
36062,3.59,1723
36063,3.52,975
36064,4.21,11320
36067,3.69,72
36071,4.09,31665
36072,4.09,387431
36075,4.15,53
36076,3.98,16043
36085,3.49,3939
36086,3.91,30268
36128,3.96,103
36137,3.15,143
36140,3.97,55
36145,4.14,37
36154,3.89,428
36157,3.89,4164
36158,3.88,2426
36159,3.93,15265
36160,4.17,99
36161,4.05,2428
36162,4.04,3068
36190,3.78,1115
36191,3.78,1076
36193,3.92,845
36195,3.93,2164
36197,3.65,1164
36198,3.98,2188
36203,4.48,124
36216,3.71,70
36233,3.96,6
36244,4.23,3061
36252,3.86,2758
36253,4.08,4133
36256,3.69,846
36259,3.55,112
36260,3.71,81
36261,3.72,456
36262,3.59,2
36264,3.71,8
36266,3,1
36268,3.48,54
36303,4.01,176
36310,4.3,219
36311,4.26,674
36313,4.34,2296
36314,4.2,5194
36315,4.31,26613
36316,4.12,2734
36317,4.3,9380
36319,4.04,139
36320,4.2,4154
36321,4.26,5964
36332,3.88,78
36334,3.87,3478
36336,3.79,2185
36338,3.76,1064
36340,3.7,7
36348,4.2,5
36356,3.93,12
36361,3.12,14
36368,3.81,36
36397,3.95,289
36399,4.5,2
36402,2.62,119
36421,4,1
36422,3.83,4
36423,4,1
36424,4,3
36425,4,3
36434,4.01,4087
36435,4.05,297
36438,4.39,103
36439,4.01,1
36447,4.01,260
36450,3.51,149
36461,3,4
36475,4.12,8049
36489,3.67,17
36505,3.47,15
36507,3.75,122
36510,3.89,9
36522,3.44,9
36528,4,441
36529,4,67946
36530,4,495
36532,4,394
36533,4,57
36535,4.35,482
36536,4,966
36550,4.17,383
36553,3.92,349
36555,4.08,180
36556,3.78,137
36567,3.81,3268
36568,3.8,1105
36569,3.94,3149
36570,3.74,1235
36571,3.63,755
36572,3.83,1203
36573,3.69,664
36575,3.63,256
36598,3.78,817
36606,3.62,22
36609,3.8,912
36636,3.91,838
36637,4.13,3548
36639,4.27,116
36641,4.03,858
36644,4.13,1897
36652,3.72,43
36664,4.18,56
36665,4.36,537
36666,3.75,4
36667,3.72,36
36677,3.5,4
36679,4.03,80
36681,4.45,857
36706,4.17,37
36717,3.82,26
36737,2,1
36775,3.5,38
36781,5,5
36822,3.5,2
36853,5,2
36859,3.47,2
36865,4,11
36877,4,7
36893,3.86,33
36904,3.77,665
36924,3.31,108
36925,3.53,57
36926,3.81,19
36946,0,0
36952,3.75,187
36953,3.59,7
36956,3.8,206
36958,3.66,107
37003,3.45,35
37010,3.21,14
37023,3.43,7
37024,3.78,2017
37027,4.43,961
37030,3.43,8
37032,3.95,2913
37033,3.92,44
37034,3.7,29228
37036,3.92,4068
37040,3.81,8001
37043,4.1,6
37051,4.49,54
37052,4.55,20
37053,4.56,20
37054,4.56,23
37055,4.57,22
37057,4.2,216
37058,4.32,3
37060,3.93,9820
37061,3.74,145
37063,4.46,110
37064,3.93,74
37066,4.17,11
37067,4.22,49
37069,3.93,1834
37070,3.79,1191
37071,3.88,2546
37072,3.9,1449
37073,3.88,1288
37074,3.66,972
37076,3.84,1446
37077,3.76,1259
37083,3.99,532
37087,4.05,20
37095,4.15,82058
37097,4.15,289
37105,3.88,140
37106,3.48,70
37119,3.42,12
37131,4.01,71
37132,3.36,73
37134,3.87,292
37146,3.75,102
37151,4.03,15
37154,4.54,19
37163,3.88,4
37169,3.64,580
37170,3.6,528
37173,3.69,1
37186,4.36,62334
37187,3.81,17835
37189,4.14,3901
37190,4.03,134961
37191,4.04,8438
37193,4.03,705
37195,4.16,2756
37205,3.79,187
37211,3.29,12
37231,4.3,20
37238,3.96,697
37240,3.93,2333
37241,3.8,888
37261,3.76,4294
37262,3.52,46
37264,3.8,7035
37266,3.8,10
37269,3.74,134
37272,4.31,60
37277,4.03,819
37280,3.97,689
37282,3.74,295
37296,4.16,13400
37297,4.18,18139
37298,4.21,14337
37299,4.04,286
37300,4.17,12385
37301,4.12,60087
37302,4.22,14863
37303,4.14,16644
37304,4.25,34755
37305,4.22,68
37326,3.75,123
37328,4.13,654
37329,3.84,110
37330,3.99,55
37338,3.96,22083
37339,4.06,5607
37340,4.41,1762
37341,4.22,2117
37343,3.9,495
37345,3.67,3
37346,4,8070
37347,3.66,4337
37349,3.5,3
37350,3.53,122
37356,3.61,259
37360,3.74,76
37363,3.52,1
37365,3.55,14
37372,3.75,119
37377,4.36,12372
37379,3.89,795
37380,3.98,75018
37381,3.98,1345
37387,3.78,1456
37388,3.78,90
37390,3.58,889
37395,3.59,120
37405,4.22,3428
37408,3.95,375
37411,4.01,32
37415,3.9,209110
37417,4.16,766
37420,4.26,106
37424,4.88,8
37426,3.62,25811
37434,3.24,234
37435,4.04,1007862
37438,4,2636
37442,3.53,526173
37444,4.13,44
37445,4.13,319
37449,4.27,29257
37451,3.52,18950
37467,0,0
37470,4.05,408775
37471,3.95,991
37476,3.71,608
37477,3.78,2191
37481,4.24,91
37489,3.62,40
37491,3.06,187
37506,3.97,1041
37516,4.09,220
37525,4.62,2
37526,3.88,34031
37530,4.1,1749
37534,3.82,190
37536,3.64,1883
37538,3.85,1052
37539,3.62,178
37540,3.58,311
37546,4.13,1528
37552,3.69,1308
37553,4.07,6809
37554,4.07,509
37558,4.07,1163
37560,4.07,636
37561,4.12,4
37562,3.55,178
37563,3.67,7
37564,4.11,3028
37566,3.82,729
37567,4.01,6
37569,4.28,704
37572,4.08,136
37573,3.75,2
37574,3.91,62
37575,3.76,30
37582,4.17,172
37585,3.67,1948
37587,4.36,849
37589,3.95,462
37591,3.84,384
37592,3.95,2
37594,4.05,214
37595,4.05,18
37597,3.95,251
37598,4.05,179
37612,3.83,582
37614,3.96,1065
37619,4.04,10830
37623,4.11,2332
37624,4.17,1314
37625,3.64,165
37630,4.36,1114
37638,3.66,11701
37646,4.12,8
37651,4.07,511
37656,4.08,136
37657,3.68,422
37660,3.5,29
37670,3.82,53
37673,3.85,181
37674,3.85,2146
37675,3.81,32
37678,3.83,53
37683,3.98,574
37684,4.19,5012
37685,4.21,615
37686,4.21,860
37690,4.21,56
37691,3.68,125
37693,3.86,626
37694,3.61,6
37698,4.14,7
37700,4.01,72
37716,4.33,85
37722,3.86,1230
37726,4.16,41
37731,4.07,9190
37732,3.9,162497
37734,3.69,371
37736,3.62,229
37737,4.01,25989
37738,3.83,37387
37739,3.79,27230
37741,4.1,119927
37743,3.62,44636
37744,3.36,10816
37750,3.47,1725
37751,4.25,467
37766,3.96,23
37772,3.87,3089
37773,3.79,200
37774,3.81,3878
37780,3.41,4457
37785,3.94,331
37787,4.2,99
37790,3.65,24
37792,3.65,64
37793,3.71,80050
37802,3.95,3
37804,3.75,236
37807,4.12,398
37808,3.99,50
37811,4.14,628
37813,4.22,6447
37815,4.28,40
37817,4.28,18
37819,3.93,6549
37823,3.64,40
37824,3.64,317
37826,3.99,175
37828,3.84,787
37837,4.19,1
37847,3.89,21524
37848,3.86,504
37852,3.39,112
37854,4,3
37857,4.31,48
37858,4.19,1303
37860,3.9,630
37861,3.81,325
37863,3.6,14
37869,4.09,23
37875,3.85,20784
37877,1,1
37892,3.77,107
37900,3.69,543
37902,3.5,2
37905,4.32,14
37909,4.15,1395
37911,3.8,102
37912,4.19,14
37947,3.89,1051
37951,3.91,710
37952,3.86,768
37954,3.69,727
37976,4.6,28
37979,3.93,107
37986,3.59,129
37996,3.79,44
37998,3.67,173
38004,4.08,610
38012,3.93,2
38017,3.89,371
38019,3.95,664
38030,3.98,15417
38037,3.98,2
38042,3.74,287
38044,4.38,4863
38049,4.33,1449
38056,4.22,467
38066,4,1619
38068,4.25,735
38069,4.11,100
38070,4.2,24
38074,4.01,23
38075,3.88,1786
38083,3.73,22
38085,3.96,23
38093,4,33
38107,3.96,1139
38123,3.9,74
38128,3.65,90
38150,4.07,83
38153,4.24,124
38154,4,2238
38155,4.3,2713
38169,4.07,31974
38170,4.07,180
38172,4.07,19
38174,4.07,22
38175,3.44,530
38180,3.93,27251
38198,3.96,104
38210,4.16,75417
38211,4.16,1583
38212,4.04,2746
38215,4.26,4072
38228,4.2,236
38230,3.46,111
38238,4.03,66
38240,4.02,43
38241,4.04,25
38242,3.92,8
38256,3.73,755
38259,3.79,14
38262,3.52,34477
38263,3.52,405
38264,3.52,379
38266,3.52,238
38273,4.04,953
38277,3.52,1087
38278,4.2,108
38288,3.95,128
38293,3.7,26
38296,3.7,73131
38300,4.17,5885
38302,4.41,65
38311,4.43,23
38313,3.92,13
38315,4.05,37122
38330,3.94,725
38333,3.83,36698
38336,4,3
38337,4.26,19
38338,3.73,2981
38339,3.98,917
38340,3.84,585
38341,3.94,149
38344,4,419
38346,4.17,289
38376,4.39,4
38377,4.25,7
38379,3.82,10691
38385,3.54,55
38398,4.16,50
38399,4.27,209
38400,3.91,1
38401,3.73,4844
38412,4.24,18495
38414,4.05,23
38418,3.85,5241
38420,3.85,50
38421,3.65,2623
38422,3.97,77
38424,4.17,17654
38426,3.7,10
38429,3.7,5
38436,3.96,6179
38447,4.09,932832
38457,4.37,1386
38458,4.35,2061
38461,4.25,2013
38462,4.23,35090
38463,4.24,14306
38465,3.97,1380
38466,4.31,863
38469,4.34,3774
38471,3.9,427
38473,4.12,1131
38476,3.98,312
38496,3.96,395
38500,3.87,49265
38501,4.15,62246
38502,3.98,16704
38503,3.97,15441
38504,4.25,11737
38510,4.06,3
38511,3.91,1404
38513,3.53,306
38514,3.45,675
38515,3.39,799
38517,3.94,784
38520,3.47,2630
38522,4.06,7902
38524,3.91,662
38528,4.19,1123
38529,4.27,17644
38530,3.72,282
38531,3.51,117
38532,3.45,1032
38533,3.54,105
38534,3.46,41
38536,3.6,242
38538,3.33,5
38539,3.36,124
38547,3.51,69
38548,4.12,18316
38549,3.99,6449
38551,3.45,354
38560,4.11,193
38562,4.24,17394
38564,3.68,10490
38568,3.91,34478
38570,3.1,140
38572,3.42,363
38583,4.13,326
38585,3.6,20
38592,3.84,20
38593,3.92,2
38597,3.37,3
38601,3.53,2018
38609,3.22,9
38619,4.07,82231
38633,4.13,255
38638,4.13,553
38640,4.25,4
38643,4.19,491
38646,3.58,15
38647,4.16,3717
38648,4,378
38650,4.23,88
38656,4.45,39
38657,3.71,9187
38664,4.05,475
38665,4.29,4759
38667,4.05,1141
38669,4.29,6
38670,4.05,447
38673,4.07,4154
38677,4.08,133
38680,3.81,90
38686,4.06,1387
38695,3.95,2675
38700,4.06,6515
38705,3.62,470
38707,3.74,223
38708,3.98,174
38709,3.95,844072
38710,3.75,0
38717,3.85,123
38723,3.87,10035
38724,3.59,58
38735,4.44,9772
38736,4.4,5558
38737,4.2,4178
38739,4.41,12547
38743,4.31,60280
38745,3,3
38746,4.15,491
38747,3.9,5659
38750,4.32,190
38752,3.5,1197
38755,4.19,228
38756,4.21,399
38761,3.93,640
38762,3.57,101
38769,4.24,387
38773,4.05,166
38775,3.86,598
38786,4.46,40
38787,4.05,25577
38788,4.19,321
38792,4.46,13
38803,4,4
38804,5,1
38826,3.59,21
38827,4.09,33
38830,3.21,29
38835,3.81,3184
38838,3.92,108
38855,4.09,18184
38860,3.84,2869
38874,3.89,667
38892,3.41,533
38898,4.33,3
38905,3.47,15
38911,3.35,48
38913,3.57,3170
38917,3.73,2270
38918,4.17,319
38924,3.58,440
38925,4.16,302
38926,3.3,9
38928,3.83,1165
38936,3.73,98
38951,3.72,1803
38955,3.81,67
38970,3.87,210
38977,4.1,446
38980,3.78,210665
38986,3.83,446
38988,3.95,2551
38989,3.97,1431
38990,4.09,48909
38992,3.83,6
39000,4.32,3781
39001,4.24,2110
39004,3.42,35
39020,4.02,51593
39022,4.1,10
39026,3.87,20274
39027,3.78,8496
39028,3.93,20438
39030,4.02,30514
39031,4.26,32747
39033,4.19,25211
39034,3.79,1555
39035,3.76,16
39045,3.32,16472
39046,3.32,205
39058,3.99,6634
39059,4.01,51
39061,4.01,126
39068,3.78,1107
39077,4.05,1478
39081,4.18,97
39088,4.24,17
39093,4.07,2532
39097,3.81,1215
39099,3.9,2186
39101,3.56,250
39102,4.42,1218
39103,3.93,50
39105,4.27,1654
39106,4.35,5942
39124,3.59,83
39141,3.74,23
39149,3.89,9606
39173,4.01,179
39175,4.04,1474
39180,4.39,39
39181,4.22,9
39191,3.97,834
39201,4.64,8
39213,3.97,247
39216,3.81,75
39242,4.09,8841
39245,3.91,433
39266,4.08,159
39286,3.88,63
39302,4.14,2705
39303,4.23,2422
39304,4.35,1860
39305,3.44,5437
39306,3.99,3140
39307,4.27,2115
39308,4.28,67
39309,4.28,1975
39311,3.69,15
39315,3.91,11
39317,3.5,6
39339,4.29,33
39346,3.98,5397
39347,3.72,357
39357,3.79,260
39358,3.81,318
39359,3.82,320
39360,3.47,942
39361,3.89,424
39363,3.79,1081
39365,3.34,23
39392,3.58,575
39394,3.61,14
39396,4.03,2073
39397,3.93,2937
39398,4.05,2011
39399,3.97,1643
39400,3.87,2611
39401,3.98,1699
39402,3.93,1204
39403,4,3333
39418,4.37,36
39433,3.76,621
39440,3.08,50
39441,2.86,43
39442,3.58,257
39444,3.36,11
39470,3.84,1072
39473,4.11,17
39476,4.43,27
39501,3.89,2079
39503,3.86,99
39505,3.88,1999
39506,3.83,2396
39507,3.87,7148
39508,4.07,2293
39509,3.94,335
39510,3.89,2130
39518,3.88,5174
39526,3.63,233
39535,3.86,183
39539,4.14,7023
39541,3.97,248
39542,3.97,27987
39543,4,4100
39571,4,1
39580,5,0
39582,4.05,516
39585,4.2,1073
39622,4.02,911
39623,4.02,998
39625,3.74,125
39632,3.97,722
39633,3.98,431
39636,3.93,1567
39637,3.93,2237
39638,4.03,777
39639,3.97,486
39640,3.97,638
39660,4.42,640
39661,4.63,2289
39662,4.35,121420
39664,4.52,15409
39671,4.14,4765
39685,3.96,1164
39690,4.14,2611
39692,4.18,5977
39700,3.85,144
39707,4.5,8
39747,4.06,410
39748,4.1,206
39749,3.89,202
39763,4.32,112
39771,4.34,37
39773,3.99,1901
39774,4.13,1769
39784,3.82,221
39785,3.74,10
39792,3.93,13973
39793,3.85,8140
39795,3.72,16480
39796,4.06,14624
39797,3.9,5191
39798,3.95,11000
39799,4.09,11556
39801,3.84,11988
39806,4.31,119
39819,3.8,60
39820,3.72,65
39822,3.47,93
39823,3.91,57
39829,5,3
39836,4.36,294
39849,4.32,2286
39855,3.89,86
39857,3.57,0
39860,3.57,0
39872,3.92,4899
39876,3.96,964
39889,4.14,178
39899,3.96,24
39902,4.28,336
39904,4,39
39905,3.74,28
39906,4.55,78
39910,4.27,8261
39913,3.89,1021
39916,3.89,11583
39926,3.9,15465
39933,3.65,14917
39934,3.77,7613
39936,3.5,1740
39937,3.35,2883
39941,3.7,364
39954,4.02,43
39959,4.34,89
39960,4.29,58
39961,4.09,1523
39963,3.93,29670
39965,3.93,45
39969,4,1
39970,3.79,552
